TAG,CL,CD,NS,NR,SS,SR,SRT,PLT,TAG,Site_name,REGION,,,,,,,
7665,1,4,2,1,3,1,2.2,43,7665,Nortons,CAKLA,,,,,,,
7729,1,4,2,0,2,0,1.6,43,7729,Nortons,CAKLA,,,,,,,
7736,3,2,2,2,3,2,1.1,43,7736,Nortons,CAKLA,,,,,,,
7772,2,4,3,1,3,1,1.8,43,7772,Nortons,CAKLA,,,,,,,
7816,2,3,2,1,2,1,1.2,43,7816,Nortons,CAKLA,,,,,,,
7826,2,3,,,3,1,2,43,7826,Nortons,CAKLA,,,,,,,
7865,2,3,2,1,2,0,2,43,7865,Nortons,CAKLA,,,,,,,
1666,1,4,2,0,2,1,2,44,1666,Nortons,ORCSTN,,,,,,,
1717,1,4,3,1,2,1,2.4,44,1717,Nortons,ORCSTN,,,,,,,
2452,1,4,3,1,2,0,2.1,44,2452,Nortons,ORCSTN,,,,,,,
2500,1,4,2,1,2,1,2.8,44,2500,Nortons,ORCSTN,,,,,,,
2561,1,4,2,0,2,0,2.3,44,2561,Nortons,ORCSTN,,,,,,,
2588,1,3,2,0,2,0,2.9,44,2588,Nortons,ORCSTN,,,,,,,
4286,1,4,2,0,2,0,2.5,44,4286,Nortons,ORCSTN,,,,,,,
4335,1,4,2,0,2,0,2.4,44,4335,Nortons,ORCSTN,,,,,,,
4395,1,4,2,0,2,0,2,44,4395,Nortons,ORCSTN,,,,,,,
4425,1,4,2,0,2,1,2.1,44,4425,Nortons,ORCSTN,,,,,,,
6465,1,4,3,0,2,0,2.2,44,6465,Nortons,ORCSTN,,,,,,,
6488,1,4,2,0,2,0,2,44,6488,Nortons,ORCSTN,,,,,,,
7204,1,4,2,0,3,1,2.1,44,7204,Nortons,ORCSTN,,,,,,,
7227,1,4,3,1,3,1,2.2,44,7227,Nortons,ORCSTN,,,,,,,
7277,1,4,2,0,2,0,2,44,7277,Nortons,ORCSTN,,,,,,,
7321,1,4,2,1,2,0,2.1,44,7321,Nortons,ORCSTN,,,,,,,
8896,1,4,2,0,2,0,2,44,8896,Nortons,ORCSTN,,,,,,,
8927,1,4,3,0,2,0,2.8,44,8927,Nortons,ORCSTN,,,,,,,
8984,2,4,2,1,2,1,2,44,8984,Nortons,ORCSTN,,,,,,,
9024,1,4,2,0,2,0,2.8,44,9024,Nortons,ORCSTN,,,,,,,
279,1,4,3,0,2,0,2,45,279,Nortons,WACASL,,,,,,,
295,1,3,2,0,2,1,2,45,295,Nortons,WACASL,,,,,,,
419,2,4,1,1,2,1,1.8,45,419,Nortons,WACASL,,,,,,,
472,1,3,2,0,2,0,2,45,472,Nortons,WACASL,,,,,,,
2110,1,4,2,0,2,0,2,45,2110,Nortons,WACASL,,,,,,,
2151,1,3,2,1,3,1,1.4,45,2151,Nortons,WACASL,,,,,,,
4544,1,4,2,0,2,0,2.1,45,4544,Nortons,WACASL,,,,,,,
4580,1,4,2,0,2,0,3,45,4580,Nortons,WACASL,,,,,,,
4749,1,4,2,0,2,0,2.8,45,4749,Nortons,WACASL,,,,,,,
5253,1,4,2,0,3,0,2.9,45,5253,Nortons,WACASL,,,,,,,
5289,1,4,2,0,2,0,2,45,5289,Nortons,WACASL,,,,,,,
5423,1,4,2,0,2,0,2,45,5423,Nortons,WACASL,,,,,,,
5447,1,4,2,0,2,0,3,45,5447,Nortons,WACASL,,,,,,,
6875,1,4,2,0,2,0,2,45,6875,Nortons,WACASL,,,,,,,
6929,1,4,2,1,2,1,2.1,45,6929,Nortons,WACASL,,,,,,,
9104,1,4,2,1,2,1,1.8,45,9104,Nortons,WACASL,,,,,,,
9146,1,4,3,0,3,0,1.8,45,9146,Nortons,WACASL,,,,,,,
9248,1,4,2,0,2,0,2.6,45,9248,Nortons,WACASL,,,,,,,
9270,1,4,2,0,2,0,2.2,45,9270,Nortons,WACASL,,,,,,,
32355,1,3,2,0,2,1,2,45,32355,Nortons,WACASL,,,,,,,
343,2,3,2,0,2,0,1.9,46,343,Nortons,WACASH,,,,,,,
399,1,3,2,0,2,0,2,46,399,Nortons,WACASH,,,,,,,
517,2,3,2,0,2,0,2,46,517,Nortons,WACASH,,,,,,,
551,1,3,2,1,2,0,2.1,46,551,Nortons,WACASH,,,,,,,
2030,1,4,2,1,2,1,2,46,2030,Nortons,WACASH,,,,,,,
2077,1,4,2,0,2,0,2,46,2077,Nortons,WACASH,,,,,,,
2218,2,3,2,0,2,0,2.5,46,2218,Nortons,WACASH,,,,,,,
2260,2,3,2,0,2,0,1.9,46,2260,Nortons,WACASH,,,,,,,
2288,2,3,2,0,3,0,2.9,46,2288,Nortons,WACASH,,,,,,,
2350,2,3,2,1,2,1,1.9,46,2350,Nortons,WACASH,,,,,,,
5325,1,4,2,1,2,1,2.9,46,5325,Nortons,WACASH,,,,,,,
5376,2,3,2,1,2,1,2,46,5376,Nortons,WACASH,,,,,,,
5488,2,4,2,1,2,1,1.3,46,5488,Nortons,WACASH,,,,,,,
5519,1,4,2,0,2,0,3,46,5519,Nortons,WACASH,,,,,,,
6808,1,4,2,0,3,0,2,46,6808,Nortons,WACASH,,,,,,,
6849,1,4,2,0,2,0,2.2,46,6849,Nortons,WACASH,,,,,,,
6961,2,4,2,0,2,1,2,46,6961,Nortons,WACASH,,,,,,,
7020,2,4,2,0,2,0,2,46,7020,Nortons,WACASH,,,,,,,
7034,2,4,2,0,2,0,2.4,46,7034,Nortons,WACASH,,,,,,,
7090,2,3,2,0,2,0,1.9,46,7090,Nortons,WACASH,,,,,,,
1295,1,4,2,0,2,0,2.3,47,1295,Nortons,ORSISL,,,,,,,
1322,2,4,3,1,3,1,2,47,1322,Nortons,ORSISL,,,,,,,
1349,,,,,,,,47,1349,Nortons,ORSISL,,,,,,,
1364,1,4,3,0,2,0,2,47,1364,Nortons,ORSISL,,,,,,,
1403,1,4,2,0,2,0,2.8,47,1403,Nortons,ORSISL,,,,,,,
1482,2,4,2,1,2,1,3,47,1482,Nortons,ORSISL,,,,,,,
1517,1,2,2,0,2,0,2,47,1517,Nortons,ORSISL,,,,,,,
1559,3,3,3,0,3,0,1.5,47,1559,Nortons,ORSISL,,,,,,,
1799,,,,,,,,47,1799,Nortons,ORSISL,,,,,,,
1811,,,,,,,,47,1811,Nortons,ORSISL,,,,,,,
1839,2,3,2,0,2,0,1.9,47,1839,Nortons,ORSISL,,,,,,,
1895,2,3,2,1,2,1,2.2,47,1895,Nortons,ORSISL,,,,,,,
6160,2,4,2,1,2,1,2.1,47,6160,Nortons,ORSISL,,,,,,,
6177,1,4,2,0,2,0,2,47,6177,Nortons,ORSISL,,,,,,,
6232,2,4,3,0,2,0,1.4,47,6232,Nortons,ORSISL,,,,,,,
6331,1,4,2,0,2,0,2,47,6331,Nortons,ORSISL,,,,,,,
6605,,,,,,,,47,6605,Nortons,ORSISL,,,,,,,
6675,2,4,3,0,3,0,2.8,47,6675,Nortons,ORSISL,,,,,,,
31677,1,3,2,0,2,0,2,47,31677,Nortons,ORSISL,,,,,,,
31678,2,3,2,1,2,1,1.9,47,31678,Nortons,ORSISL,,,,,,,
3240,1,4,2,1,2,1,2,48,3240,Nortons,CASIERRA,,,,,,,
3269,2,3,2,1,2,1,1.8,48,3269,Nortons,CASIERRA,,,,,,,
3317,2,4,2,1,3,1,2.2,48,3317,Nortons,CASIERRA,,,,,,,
3336,2,4,3,1,3,1,1.2,48,3336,Nortons,CASIERRA,,,,,,,
3372,2,3,2,1,3,1,1,48,3372,Nortons,CASIERRA,,,,,,,
3498,2,3,2,2,2,2,1.1,48,3498,Nortons,CASIERRA,,,,,,,
3527,2,4,2,1,3,1,1.4,48,3527,Nortons,CASIERRA,,,,,,,
3600,2,2,2,1,2,1,2,48,3600,Nortons,CASIERRA,,,,,,,
7914,,,,,,,,48,7914,Nortons,CASIERRA,,,,,,,
7972,2,3,2,1,1,1,1.8,48,7972,Nortons,CASIERRA,,,,,,,
7994,2,3,2,1,2,1,1.6,48,7994,Nortons,CASIERRA,,,,,,,
8017,1,4,2,0,2,1,3,48,8017,Nortons,CASIERRA,,,,,,,
8085,2,4,1,1,2,1,1,48,8085,Nortons,CASIERRA,,,,,,,
8111,2,3,1,1,2,1,1.9,48,8111,Nortons,CASIERRA,,,,,,,
8129,2,3,2,1,2,1,1,48,8129,Nortons,CASIERRA,,,,,,,
8153,,,,,,,,48,8153,Nortons,CASIERRA,,,,,,,
8210,2,3,2,1,2,1,1.1,48,8210,Nortons,CASIERRA,,,,,,,
8227,2,3,1,2,1,2,1,48,8227,Nortons,CASIERRA,,,,,,,
9518,2,3,2,1,2,1,1.2,48,9518,Nortons,CASIERRA,,,,,,,
11845,1,4,2,2,1,1,2.6,48,11845,Nortons,CASIERRA,,,,,,,
1679,2,3,2,2,2,2,1,1,1679,Slice,ORCSTN,,,,,,,
1716,2,3,2,1,3,1,1.5,1,1716,Slice,ORCSTN,,,,,,,
2469,2,4,0,0,0,0,2.7,1,2469,Slice,ORCSTN,,,,,,,
2512,,,,,,,,1,2512,Slice,ORCSTN,,,,,,,
2556,1,4,2,0,2,0,2.8,1,2556,Slice,ORCSTN,,,,,,,
2589,1,4,2,0,2,0,3,1,2589,Slice,ORCSTN,,,,,,,
4296,1,4,2,1,3,0,3,1,4296,Slice,ORCSTN,,,,,,,
4351,2,4,3,0,3,0,3,1,4351,Slice,ORCSTN,,,,,,,
4378,2,3,2,0,3,1,2.1,1,4378,Slice,ORCSTN,,,,,,,
4429,2,4,2,0,2,0,2.4,1,4429,Slice,ORCSTN,,,,,,,
6460,2,4,2,0,2,0,3,1,6460,Slice,ORCSTN,,,,,,,
6480,1,4,3,0,2,0,3,1,6480,Slice,ORCSTN,,,,,,,
7207,1,4,2,0,2,0,2.8,1,7207,Slice,ORCSTN,,,,,,,
7251,1,4,2,1,2,0,2.5,1,7251,Slice,ORCSTN,,,,,,,
7268,2,4,2,0,2,0,3,1,7268,Slice,ORCSTN,,,,,,,
7335,1,4,2,0,2,1,3,1,7335,Slice,ORCSTN,,,,,,,
8900,1,4,2,0,1,0,2.6,1,8900,Slice,ORCSTN,,,,,,,
8950,1,4,2,0,3,0,3,1,8950,Slice,ORCSTN,,,,,,,
8990,2,4,2,0,2,0,2.9,1,8990,Slice,ORCSTN,,,,,,,
9034,1,4,3,0,3,0,2.6,1,9034,Slice,ORCSTN,,,,,,,
3793,1,4,2,0,2,0,2.4,2,3793,Slice,CACST,,,,,,,
3796,2,4,2,0,2,0,2.5,2,3796,Slice,CACST,,,,,,,
3856,2,4,2,0,2,0,2.6,2,3856,Slice,CACST,,,,,,,
3897,2,4,2,0,2,0,2.2,2,3897,Slice,CACST,,,,,,,
3928,2,4,,,2,0,2.3,2,3928,Slice,CACST,,,,,,,
3983,2,4,2,0,2,0,2.5,2,3983,Slice,CACST,,,,,,,
4009,2,3,2,0,2,0,1,2,4009,Slice,CACST,,,,,,,
4034,2,3,3,0,3,1,2.2,2,4034,Slice,CACST,,,,,,,
4067,2,4,2,0,2,0,3,2,4067,Slice,CACST,,,,,,,
4116,2,4,3,0,2,0,3,2,4116,Slice,CACST,,,,,,,
8446,2,4,0,0,0,0,3,2,8446,Slice,CACST,,,,,,,
8492,2,4,2,0,2,0,3,2,8492,Slice,CACST,,,,,,,
8525,2,3,3,1,3,1,1.5,2,8525,Slice,CACST,,,,,,,
8558,2,4,3,0,3,0,2.2,2,8558,Slice,CACST,,,,,,,
8593,1,4,2,0,1,0,2.4,2,8593,Slice,CACST,,,,,,,
8694,1,4,2,0,2,0,3,2,8694,Slice,CACST,,,,,,,
32753,2,4,2,0,2,0,2,2,32753,Slice,CACST,,,,,,,
32759,,,,,,,,2,32759,Slice,CACST,,,,,,,
32915,2,4,3,0,2,0,2.3,2,32915,Slice,CACST,,,,,,,
32920,2,4,3,1,3,1,2.3,2,32920,Slice,CACST,,,,,,,
2831,2,3,2,2,3,0,1.8,3,2831,Slice,CAKLA,,,,,,,
2858,2,3,2,1,3,2,1.1,3,2858,Slice,CAKLA,,,,,,,
2899,2,3,3,1,2,1,1.5,3,2899,Slice,CAKLA,,,,,,,
2967,2,3,2,2,3,2,1.3,3,2967,Slice,CAKLA,,,,,,,
3005,2,4,3,0,2,1,2.5,3,3005,Slice,CAKLA,,,,,,,
3014,1,4,2,1,3,0,2.1,3,3014,Slice,CAKLA,,,,,,,
3057,2,4,3,0,2,0,2.7,3,3057,Slice,CAKLA,,,,,,,
3097,1,4,2,0,2,0,2,3,3097,Slice,CAKLA,,,,,,,
3157,2,3,3,0,2,0,1.8,3,3157,Slice,CAKLA,,,,,,,
3195,2,2,3,3,3,3,1.1,3,3195,Slice,CAKLA,,,,,,,
7506,2,3,2,2,2,2,1.4,3,7506,Slice,CAKLA,,,,,,,
7575,1,4,2,1,2,0,2,3,7575,Slice,CAKLA,,,,,,,
7602,2,3,3,1,2,0,1,3,7602,Slice,CAKLA,,,,,,,
7654,2,2,2,3,3,3,0.9,3,7654,Slice,CAKLA,,,,,,,
7675,1,4,3,0,3,0,2.8,3,7675,Slice,CAKLA,,,,,,,
7716,2,4,2,1,2,1,2,3,7716,Slice,CAKLA,,,,,,,
7763,2,4,3,1,3,0,2.1,3,7763,Slice,CAKLA,,,,,,,
7806,1,4,2,0,2,0,2.1,3,7806,Slice,CAKLA,,,,,,,
7836,2,4,3,1,1,1,2.5,3,7836,Slice,CAKLA,,,,,,,
7872,2,4,3,0,3,0,2.9,3,7872,Slice,CAKLA,,,,,,,
88,1,4,2,0,2,0,3,4,88,Slice,ORCASH,,,,,,,
151,1,4,3,0,3,0,3,4,151,Slice,ORCASH,,,,,,,
849,1,4,3,0,3,0,2.9,4,849,Slice,ORCASH,,,,,,,
885,2,3,3,2,3,1,1.9,4,885,Slice,ORCASH,,,,,,,
934,1,4,3,0,2,0,2.5,4,934,Slice,ORCASH,,,,,,,
1032,1,4,3,1,3,0,2.2,4,1032,Slice,ORCASH,,,,,,,
1073,2,4,2,0,2,0,2.5,4,1073,Slice,ORCASH,,,,,,,
1904,2,3,3,2,3,1,2.2,4,1904,Slice,ORCASH,,,,,,,
1974,1,4,2,0,2,0,2.1,4,1974,Slice,ORCASH,,,,,,,
1981,1,4,2,0,3,0,3,4,1981,Slice,ORCASH,,,,,,,
5095,1,4,3,0,3,0,2.5,4,5095,Slice,ORCASH,,,,,,,
5135,1,4,2,0,2,0,3,4,5135,Slice,ORCASH,,,,,,,
5803,1,4,2,0,2,0,3,4,5803,Slice,ORCASH,,,,,,,
5832,2,4,2,0,2,0,2.3,4,5832,Slice,ORCASH,,,,,,,
5868,2,3,3,1,3,1,2.3,4,5868,Slice,ORCASH,,,,,,,
5909,2,4,2,0,3,1,3,4,5909,Slice,ORCASH,,,,,,,
5975,2,4,2,0,3,0,3,4,5975,Slice,ORCASH,,,,,,,
6711,2,4,2,1,3,1,2.5,4,6711,Slice,ORCASH,,,,,,,
6738,2,4,2,0,3,0,2.6,4,6738,Slice,ORCASH,,,,,,,
6762,1,4,3,0,3,0,2.5,4,6762,Slice,ORCASH,,,,,,,
1262,1,4,2,0,2,1,2.5,5,1262,Slice,ORSISL,,,,,,,
1324,1,3,2,0,2,0,2.3,5,1324,Slice,ORSISL,,,,,,,
1366,2,4,2,1,3,0,2,5,1366,Slice,ORSISL,,,,,,,
1410,2,4,2,0,3,0,2.2,5,1410,Slice,ORSISL,,,,,,,
1439,2,4,3,1,2,1,1.9,5,1439,Slice,ORSISL,,,,,,,
1477,1,4,3,1,3,0,2.3,5,1477,Slice,ORSISL,,,,,,,
1550,,,,,,,,5,1550,Slice,ORSISL,,,,,,,
1560,2,4,3,1,2,0,2.5,5,1560,Slice,ORSISL,,,,,,,
1831,2,4,2,1,3,1,2,5,1831,Slice,ORSISL,,,,,,,
1880,2,4,3,0,3,0,2.1,5,1880,Slice,ORSISL,,,,,,,
6152,1,4,3,1,3,1,2.4,5,6152,Slice,ORSISL,,,,,,,
6178,2,4,3,1,2,1,2.1,5,6178,Slice,ORSISL,,,,,,,
6229,1,4,2,0,2,0,2.1,5,6229,Slice,ORSISL,,,,,,,
6247,2,4,3,0,3,0,2.1,5,6247,Slice,ORSISL,,,,,,,
6297,2,3,2,1,2,1,2.2,5,6297,Slice,ORSISL,,,,,,,
6328,2,4,3,1,3,1,2,5,6328,Slice,ORSISL,,,,,,,
6582,2,4,3,1,3,0,2,5,6582,Slice,ORSISL,,,,,,,
6651,1,4,3,0,3,0,2,5,6651,Slice,ORSISL,,,,,,,
31566,1,4,2,1,2,0,3,5,31566,Slice,ORSISL,,,,,,,
31570,1,4,2,0,2,0,2.8,5,31570,Slice,ORSISL,,,,,,,
594,2,1,3,0,3,0,0.4,6,594,Slice,ORSISH,,,,,,,
615,2,4,2,1,2,1,1.2,6,615,Slice,ORSISH,,,,,,,
628,2,4,3,1,3,1,1.9,6,628,Slice,ORSISH,,,,,,,
668,1,4,3,0,3,0,2.3,6,668,Slice,ORSISH,,,,,,,
727,1,4,3,1,2,1,2.1,6,727,Slice,ORSISH,,,,,,,
751,1,4,2,0,2,0,3,6,751,Slice,ORSISH,,,,,,,
1574,2,4,2,1,2,1,1.9,6,1574,Slice,ORSISH,,,,,,,
1616,1,4,3,1,2,0,2.4,6,1616,Slice,ORSISH,,,,,,,
1849,1,4,3,1,3,1,2.4,6,1849,Slice,ORSISH,,,,,,,
2383,2,4,3,1,3,1,1.9,6,2383,Slice,ORSISH,,,,,,,
2444,1,4,3,0,3,0,1.9,6,2444,Slice,ORSISH,,,,,,,
5560,,,,,,,,6,5560,Slice,ORSISH,,,,,,,
5609,2,3,2,1,3,1,1.1,6,5609,Slice,ORSISH,,,,,,,
5650,2,4,2,1,2,1,2.1,6,5650,Slice,ORSISH,,,,,,,
5689,1,4,3,0,3,0,2,6,5689,Slice,ORSISH,,,,,,,
6379,2,4,2,0,3,0,2.5,6,6379,Slice,ORSISH,,,,,,,
6416,2,4,3,1,3,0,2,6,6416,Slice,ORSISH,,,,,,,
7122,2,4,3,0,3,0,2.2,6,7122,Slice,ORSISH,,,,,,,
7149,2,4,2,0,2,0,2,6,7149,Slice,ORSISH,,,,,,,
12970,2,4,3,1,2,0,2.1,6,12970,Slice,ORSISH,,,,,,,
6,1,4,2,1,1,0,2.3,7,6,Slice,ORCASL,,,,,,,
77,2,4,2,1,2,0,3,7,77,Slice,ORCASL,,,,,,,
174,2,4,2,0,2,0,2.8,7,174,Slice,ORCASL,,,,,,,
215,1,4,3,0,2,0,3,7,215,Slice,ORCASL,,,,,,,
766,1,4,,1,3,0,2.7,7,766,Slice,ORCASL,,,,,,,
829,1,4,3,1,2,1,2.5,7,829,Slice,ORCASL,,,,,,,
1120,1,4,3,0,2,0,3,7,1120,Slice,ORCASL,,,,,,,
1136,1,4,2,0,3,0,3,7,1136,Slice,ORCASL,,,,,,,
1184,1,4,2,0,2,0,3,7,1184,Slice,ORCASL,,,,,,,
1224,1,4,2,0,2,0,2.5,7,1224,Slice,ORCASL,,,,,,,
5022,2,4,3,0,3,0,3,7,5022,Slice,ORCASL,,,,,,,
5041,2,4,2,0,2,0,2.4,7,5041,Slice,ORCASL,,,,,,,
5176,1,4,2,0,1,0,3,7,5176,Slice,ORCASL,,,,,,,
5219,1,4,1,0,2,0,2.8,7,5219,Slice,ORCASL,,,,,,,
5734,2,4,3,0,3,0,3,7,5734,Slice,ORCASL,,,,,,,
5783,2,4,2,0,3,0,3,7,5783,Slice,ORCASL,,,,,,,
5988,1,4,2,0,2,0,3,7,5988,Slice,ORCASL,,,,,,,
6042,1,4,2,0,3,0,3,7,6042,Slice,ORCASL,,,,,,,
6080,2,4,1,1,2,1,2.8,7,6080,Slice,ORCASL,,,,,,,
6089,2,4,2,0,3,0,2.6,7,6089,Slice,ORCASL,,,,,,,
351,1,4,3,0,2,0,2.5,8,351,Slice,WACASH,,,,,,,
389,2,3,3,1,2,1,2.2,8,389,Slice,WACASH,,,,,,,
502,2,4,2,1,2,1,2.9,8,502,Slice,WACASH,,,,,,,
532,2,3,3,0,3,0,2.1,8,532,Slice,WACASH,,,,,,,
2029,1,4,2,0,3,0,3,8,2029,Slice,WACASH,,,,,,,
2095,1,4,2,0,1,0,3,8,2095,Slice,WACASH,,,,,,,
2212,2,4,3,1,3,0,2.5,8,2212,Slice,WACASH,,,,,,,
2265,2,4,3,1,2,1,2.8,8,2265,Slice,WACASH,,,,,,,
2310,2,4,2,1,2,0,3,8,2310,Slice,WACASH,,,,,,,
2343,2,4,3,0,3,0,2.5,8,2343,Slice,WACASH,,,,,,,
5327,2,4,2,0,3,0,3,8,5327,Slice,WACASH,,,,,,,
5365,2,4,2,0,2,0,3,8,5365,Slice,WACASH,,,,,,,
5481,1,3,2,0,2,1,1.7,8,5481,Slice,WACASH,,,,,,,
5517,1,4,2,0,3,0,2.9,8,5517,Slice,WACASH,,,,,,,
6816,2,4,2,0,2,0,3,8,6816,Slice,WACASH,,,,,,,
6851,1,4,2,0,2,0,3,8,6851,Slice,WACASH,,,,,,,
6984,2,4,2,0,2,0,3,8,6984,Slice,WACASH,,,,,,,
6992,2,3,3,1,2,1,2,8,6992,Slice,WACASH,,,,,,,
7048,1,4,3,0,2,0,2.8,8,7048,Slice,WACASH,,,,,,,
7093,2,0,2,0,1,0,1.8,8,7093,Slice,WACASH,,,,,,,
3236,2,2,2,3,2,3,0.8,9,3236,Slice,CASIERRA,,,,,,,
3285,3,2,3,3,2,3,0.9,9,3285,Slice,CASIERRA,,,,,,,
3301,,2,3,2,3,2,1.3,9,3301,Slice,CASIERRA,,,,,,,
3330,2,2,3,2,2,2,1.4,9,3330,Slice,CASIERRA,,,,,,,
3392,2,2,3,3,1,3,0.9,9,3392,Slice,CASIERRA,,,,,,,
3413,1,4,2,0,3,0,2.7,9,3413,Slice,CASIERRA,,,,,,,
3450,3,2,0,3,3,3,0.8,9,3450,Slice,CASIERRA,,,,,,,
3506,2,2,2,3,2,3,0.5,9,3506,Slice,CASIERRA,,,,,,,
3530,2,2,2,3,2,2,1.1,9,3530,Slice,CASIERRA,,,,,,,
3564,2,2,2,3,1,3,0.4,9,3564,Slice,CASIERRA,,,,,,,
7931,2,1,2,3,2,3,0.7,9,7931,Slice,CASIERRA,,,,,,,
7942,2,2,1,3,2,3,1.1,9,7942,Slice,CASIERRA,,,,,,,
8007,2,2,2,3,2,3,1,9,8007,Slice,CASIERRA,,,,,,,
8015,2,3,2,0,1,0,1.9,9,8015,Slice,CASIERRA,,,,,,,
8059,2,2,2,3,3,3,1.1,9,8059,Slice,CASIERRA,,,,,,,
8097,2,3,2,2,3,1,1.5,9,8097,Slice,CASIERRA,,,,,,,
8133,2,2,3,3,3,3,1,9,8133,Slice,CASIERRA,,,,,,,
8181,2,2,2,2,2,2,1,9,8181,Slice,CASIERRA,,,,,,,
8207,2,2,2,3,2,3,0.9,9,8207,Slice,CASIERRA,,,,,,,
8256,2,2,3,2,1,2,1,9,8256,Slice,CASIERRA,,,,,,,
271,1,4,2,0,2,0,3,10,271,Slice,WACASL,,,,,,,
290,1,3,3,0,3,0,2.2,10,290,Slice,WACASL,,,,,,,
428,1,4,3,0,2,0,2.9,10,428,Slice,WACASL,,,,,,,
455,1,4,2,0,2,0,3,10,455,Slice,WACASL,,,,,,,
2136,2,4,2,1,1,1,2.9,10,2136,Slice,WACASL,,,,,,,
2166,2,3,3,0,2,0,2.9,10,2166,Slice,WACASL,,,,,,,
4524,2,4,3,1,2,0,2.7,10,4524,Slice,WACASL,,,,,,,
4594,1,4,2,0,2,0,2.5,10,4594,Slice,WACASL,,,,,,,
4699,1,3,3,0,2,0,2.5,10,4699,Slice,WACASL,,,,,,,
4736,2,3,2,0,3,0,2.2,10,4736,Slice,WACASL,,,,,,,
5240,1,4,2,0,1,0,2.6,10,5240,Slice,WACASL,,,,,,,
5296,2,4,3,0,2,0,2.8,10,5296,Slice,WACASL,,,,,,,
5407,2,3,3,0,3,0,2.1,10,5407,Slice,WACASL,,,,,,,
5454,1,4,3,0,3,0,3,10,5454,Slice,WACASL,,,,,,,
6873,1,4,3,0,3,0,3,10,6873,Slice,WACASL,,,,,,,
6942,,,,,,,,10,6942,Slice,WACASL,,,,,,,
9110,2,4,3,0,3,0,2.9,10,9110,Slice,WACASL,,,,,,,
9121,2,3,2,1,2,1,2.1,10,9121,Slice,WACASL,,,,,,,
9242,2,4,2,1,1,0,2.3,10,9242,Slice,WACASL,,,,,,,
9289,2,3,2,0,2,0,2.7,10,9289,Slice,WACASL,,,,,,,
1735,2,3,3,0,3,0,1.4,11,1735,Slice,ORCSTS,,,,,,,
1779,2,4,2,0,2,0,2.9,11,1779,Slice,ORCSTS,,,,,,,
2633,2,4,3,0,2,0,2.9,11,2633,Slice,ORCSTS,,,,,,,
2669,2,3,2,0,3,1,1.9,11,2669,Slice,ORCSTS,,,,,,,
2746,2,4,2,0,2,0,2.3,11,2746,Slice,ORCSTS,,,,,,,
2763,2,3,2,1,2,1,2,11,2763,Slice,ORCSTS,,,,,,,
2777,2,4,3,0,2,0,2.5,11,2777,Slice,ORCSTS,,,,,,,
2807,2,3,3,0,3,0,2.2,11,2807,Slice,ORCSTS,,,,,,,
4478,2,3,3,1,3,1,1.7,11,4478,Slice,ORCSTS,,,,,,,
4783,1,4,2,0,2,0,2.4,11,4783,Slice,ORCSTS,,,,,,,
4832,2,3,2,0,1,0,2.1,11,4832,Slice,ORCSTS,,,,,,,
6532,2,3,2,0,3,0,2,11,6532,Slice,ORCSTS,,,,,,,
6575,2,3,3,0,3,0,2.1,11,6575,Slice,ORCSTS,,,,,,,
7350,2,3,3,1,3,1,2.2,11,7350,Slice,ORCSTS,,,,,,,
7408,1,4,2,0,2,0,3,11,7408,Slice,ORCSTS,,,,,,,
7447,1,4,2,1,3,1,2.1,11,7447,Slice,ORCSTS,,,,,,,
7478,2,3,2,0,3,0,2.2,11,7478,Slice,ORCSTS,,,,,,,
9051,1,4,3,0,2,0,2.4,11,9051,Slice,ORCSTS,,,,,,,
9319,1,3,3,0,2,0,2,11,9319,Slice,ORCSTS,,,,,,,
9357,2,3,2,0,2,1,2.1,11,9357,Slice,ORCSTS,,,,,,,
3638,2,3,3,1,3,0,2.6,12,3638,Slice,WACST,,,,,,,
3676,2,3,3,0,2,0,2.8,12,3676,Slice,WACST,,,,,,,
3689,1,4,2,0,1,0,3,12,3689,Slice,WACST,,,,,,,
3735,1,4,2,0,3,0,3,12,3735,Slice,WACST,,,,,,,
4120,1,4,2,0,2,0,2.3,12,4120,Slice,WACST,,,,,,,
4167,1,4,2,0,2,0,2.9,12,4167,Slice,WACST,,,,,,,
4235,1,4,2,0,2,0,2.7,12,4235,Slice,WACST,,,,,,,
4243,1,4,3,0,3,0,3,12,4243,Slice,WACST,,,,,,,
4628,1,4,3,0,2,0,2.2,12,4628,Slice,WACST,,,,,,,
4662,1,4,2,0,2,0,2.9,12,4662,Slice,WACST,,,,,,,
8275,1,4,3,0,3,0,2.8,12,8275,Slice,WACST,,,,,,,
8328,1,4,2,0,2,0,3,12,8328,Slice,WACST,,,,,,,
8353,1,3,3,0,3,0,2.2,12,8353,Slice,WACST,,,,,,,
8390,2,4,2,0,2,0,3,12,8390,Slice,WACST,,,,,,,
8737,1,4,2,0,2,0,3,12,8737,Slice,WACST,,,,,,,
8799,2,3,2,0,2,0,2.3,12,8799,Slice,WACST,,,,,,,
8822,1,4,2,1,2,0,2.9,12,8822,Slice,WACST,,,,,,,
8880,1,4,3,0,2,0,2.9,12,8880,Slice,WACST,,,,,,,
9166,1,3,2,0,3,0,2.4,12,9166,Slice,WACST,,,,,,,
9225,1,4,3,0,3,0,2.3,12,9225,Slice,WACST,,,,,,,
33,1,4,3,0,3,0,2.3,13,33,Slice,ORCASL,,,,,,,
50,2,3,2,0,2,0,2.7,13,50,Slice,ORCASL,,,,,,,
